"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Wood, James","695578","2026","527","282",0.267,0.277,-0.010000000000000009,0.542,0.591,-0.04899999999999993,0.399,0.422,-0.022999999999999965
"Ward, Taylor","621493","2026","504","309",0.245,0.249,-0.0040000000000000036,0.346,0.377,-0.031000000000000028,0.335,0.346,-0.010999999999999954
"Henderson, Gunnar","683002","2026","504","339",0.22,0.234,-0.014000000000000012,0.398,0.381,0.017000000000000015,0.301,0.303,-0.0020000000000000018
"Busch, Michael","683737","2026","496","308",0.24,0.234,0.005999999999999978,0.387,0.405,-0.018000000000000016,0.333,0.336,-0.0030000000000000027
"Bregman, Alex","608324","2026","495","353",0.249,0.24,0.009000000000000008,0.38,0.355,0.025000000000000022,0.322,0.31,0.01200000000000001
"Herrera, Iván","671056","2026","489","329",0.244,0.246,-0.0020000000000000018,0.38,0.375,0.0050000000000000044,0.332,0.332,0
"Reynolds, Bryan","668804","2026","488","296",0.268,0.25,0.018000000000000016,0.451,0.442,0.009000000000000008,0.366,0.357,0.009000000000000008
"Crow-Armstrong, Pete","691718","2026","488","291",0.283,0.255,0.02799999999999997,0.54,0.471,0.06900000000000006,0.393,0.362,0.031000000000000028
"Tatis Jr., Fernando","665487","2026","487","341",0.283,0.287,-0.0040000000000000036,0.399,0.44,-0.04099999999999998,0.331,0.356,-0.024999999999999967
"Olson, Matt","621566","2026","487","314",0.264,0.247,0.017000000000000015,0.535,0.513,0.02200000000000002,0.372,0.359,0.013000000000000012
"Neto, Zach","687263","2026","484","274",0.23,0.203,0.026999999999999996,0.427,0.401,0.025999999999999968,0.328,0.307,0.02100000000000002
"Alonso, Pete","624413","2026","484","301",0.249,0.271,-0.02200000000000002,0.465,0.512,-0.046999999999999986,0.351,0.377,-0.026000000000000023
"Alvarez, Yordan","670541","2026","483","318",0.325,0.339,-0.014000000000000012,0.642,0.716,-0.07399999999999995,0.446,0.477,-0.030999999999999972
"Hoerner, Nico","663538","2026","482","399",0.257,0.299,-0.04199999999999998,0.356,0.376,-0.020000000000000018,0.301,0.326,-0.025000000000000022
"Albies, Ozzie","645277","2026","481","375",0.263,0.237,0.026000000000000023,0.435,0.364,0.07100000000000001,0.322,0.286,0.03600000000000003
"McGonigle, Kevin","805808","2026","480","343",0.29,0.27,0.019999999999999962,0.435,0.438,-0.0030000000000000027,0.368,0.359,0.009000000000000008
"Caminero, Junior","691406","2026","479","329",0.28,0.276,0.0040000000000000036,0.545,0.507,0.038000000000000034,0.388,0.373,0.015000000000000013
"Wetherholt, JJ","802139","2026","479","340",0.249,0.257,-0.008000000000000007,0.389,0.433,-0.043999999999999984,0.329,0.348,-0.01899999999999996
"Bichette, Bo","666182","2026","479","362",0.256,0.279,-0.02300000000000002,0.365,0.407,-0.04199999999999998,0.293,0.32,-0.027000000000000024
"Turner, Trea","607208","2026","478","341",0.249,0.248,0.0010000000000000009,0.404,0.38,0.02400000000000002,0.307,0.298,0.009000000000000008
"Stewart, Sal","701398","2026","477","318",0.254,0.25,0.0040000000000000036,0.475,0.472,0.0030000000000000027,0.347,0.349,-0.0020000000000000018
"Vargas, Miguel","678246","2026","476","325",0.238,0.27,-0.03200000000000003,0.475,0.526,-0.051000000000000045,0.354,0.39,-0.03600000000000003
"Pages, Andy","681624","2026","474","334",0.269,0.269,0,0.458,0.438,0.020000000000000018,0.344,0.339,0.004999999999999949
"Devers, Rafael","646240","2026","472","299",0.249,0.235,0.014000000000000012,0.475,0.452,0.022999999999999965,0.341,0.329,0.01200000000000001
"Turang, Brice","668930","2026","472","298",0.271,0.259,0.01200000000000001,0.466,0.445,0.02100000000000002,0.361,0.349,0.01200000000000001
"Edwards, Xavier","669364","2026","472","353",0.288,0.262,0.025999999999999968,0.395,0.368,0.027000000000000024,0.337,0.317,0.020000000000000018
"Marte, Ketel","606466","2026","471","364",0.253,0.284,-0.030999999999999972,0.45,0.477,-0.02699999999999997,0.326,0.353,-0.02699999999999997
"Abreu, Wilyer","677800","2026","468","321",0.246,0.25,-0.0040000000000000036,0.429,0.454,-0.025000000000000022,0.324,0.335,-0.01100000000000001
"Harper, Bryce","547180","2026","468","301",0.254,0.277,-0.02300000000000002,0.491,0.508,-0.017000000000000015,0.365,0.386,-0.02100000000000002
"Lopez, Otto","672640","2026","468","377",0.322,0.289,0.03300000000000003,0.481,0.438,0.04299999999999998,0.36,0.333,0.02699999999999997
"Freeman, Freddie","518692","2026","467","338",0.31,0.303,0.007000000000000006,0.49,0.499,-0.009000000000000008,0.381,0.383,-0.0020000000000000018
"Burleson, Alec","676475","2026","467","352",0.284,0.297,-0.013000000000000012,0.46,0.53,-0.07,0.35,0.381,-0.031000000000000028
"Schwarber, Kyle","656941","2026","466","232",0.248,0.239,0.009000000000000008,0.537,0.497,0.040000000000000036,0.386,0.368,0.018000000000000016
"Díaz, Yandy","650490","2026","465","346",0.304,0.285,0.019000000000000017,0.465,0.443,0.02200000000000002,0.367,0.355,0.01200000000000001
"Ohtani, Shohei","660271","2026","465","287",0.291,0.298,-0.007000000000000006,0.544,0.581,-0.03699999999999992,0.394,0.412,-0.01799999999999996
"Walker, Jordan","691023","2026","465","308",0.282,0.277,0.004999999999999949,0.493,0.485,0.008000000000000007,0.36,0.356,0.0040000000000000036
"Carroll, Corbin","682998","2026","465","301",0.249,0.251,-0.0020000000000000018,0.483,0.453,0.02999999999999997,0.356,0.349,0.007000000000000006
"Perdomo, Geraldo","672695","2026","464","336",0.238,0.248,-0.010000000000000009,0.366,0.34,0.025999999999999968,0.326,0.327,-0.0010000000000000009
"Aranda, Jonathan","666018","2026","464","294",0.281,0.265,0.016000000000000014,0.433,0.456,-0.02300000000000002,0.354,0.359,-0.0050000000000000044
"Greene, Riley","682985","2026","464","281",0.274,0.261,0.013000000000000012,0.452,0.488,-0.035999999999999976,0.356,0.367,-0.01100000000000001
"Abrams, CJ","682928","2026","462","311",0.29,0.26,0.02999999999999997,0.559,0.467,0.09200000000000003,0.393,0.352,0.041000000000000036
"Happ, Ian","664023","2026","462","254",0.217,0.203,0.013999999999999985,0.417,0.402,0.014999999999999958,0.327,0.315,0.01200000000000001
"Lowe, Brandon","664040","2026","459","291",0.257,0.248,0.009000000000000008,0.493,0.452,0.04099999999999998,0.35,0.337,0.012999999999999956
"Arraez, Luis","650333","2026","459","409",0.328,0.288,0.040000000000000036,0.446,0.375,0.07100000000000001,0.349,0.307,0.04199999999999998
"Machado, Manny","592518","2026","459","306",0.212,0.236,-0.023999999999999994,0.432,0.432,0,0.314,0.327,-0.013000000000000012
"Lile, Daylen","695734","2026","457","341",0.247,0.252,-0.0050000000000000044,0.416,0.412,0.0040000000000000036,0.309,0.312,-0.0030000000000000027
"Merrill, Jackson","701538","2026","453","311",0.234,0.252,-0.017999999999999988,0.389,0.442,-0.05299999999999999,0.293,0.319,-0.026000000000000023
"Rice, Ben","700250","2026","453","286",0.268,0.273,-0.0050000000000000044,0.567,0.525,0.041999999999999926,0.391,0.381,0.010000000000000009
"Adell, Jo","666176","2026","453","317",0.24,0.258,-0.018000000000000016,0.397,0.442,-0.044999999999999984,0.299,0.324,-0.025000000000000022
"Naylor, Josh","647304","2026","450","355",0.261,0.273,-0.01200000000000001,0.356,0.388,-0.03200000000000003,0.302,0.318,-0.016000000000000014
"Young, Cole","702284","2026","448","336",0.262,0.28,-0.018000000000000016,0.417,0.425,-0.008000000000000007,0.323,0.334,-0.01100000000000001
"Paredes, Isaac","670623","2026","448","323",0.258,0.249,0.009000000000000008,0.427,0.38,0.046999999999999986,0.346,0.327,0.01899999999999996
"Meidroth, Chase","805367","2026","448","299",0.27,0.232,0.038000000000000006,0.389,0.332,0.056999999999999995,0.326,0.292,0.03400000000000003
"Walker, Christian","572233","2026","446","294",0.237,0.223,0.013999999999999985,0.46,0.385,0.07500000000000001,0.335,0.302,0.03300000000000003
"Riley, Austin","663586","2026","446","264",0.216,0.205,0.01100000000000001,0.348,0.375,-0.027000000000000024,0.288,0.293,-0.0050000000000000044
"Nimmo, Brandon","607043","2026","445","307",0.267,0.29,-0.022999999999999965,0.426,0.498,-0.07200000000000001,0.333,0.37,-0.03699999999999998
"Adames, Willy","642715","2026","445","289",0.224,0.221,0.0030000000000000027,0.418,0.387,0.030999999999999972,0.304,0.293,0.01100000000000001
"Arozarena, Randy","668227","2026","445","290",0.283,0.262,0.020999999999999963,0.458,0.422,0.03600000000000003,0.368,0.35,0.018000000000000016
"Guerrero Jr., Vladimir","665489","2026","444","338",0.267,0.289,-0.021999999999999964,0.359,0.41,-0.05099999999999999,0.312,0.342,-0.030000000000000027
"Okamoto, Kazuma","672960","2026","440","261",0.228,0.211,0.017000000000000015,0.449,0.423,0.026000000000000023,0.328,0.312,0.016000000000000014
"Benge, Carson","701807","2026","440","305",0.266,0.281,-0.015000000000000013,0.396,0.433,-0.03699999999999998,0.32,0.339,-0.019000000000000017
"Gonzales, Nick","693304","2026","439","329",0.315,0.283,0.03200000000000003,0.409,0.39,0.01899999999999996,0.346,0.324,0.021999999999999964
"Clement, Ernie","676391","2026","438","379",0.292,0.252,0.03999999999999998,0.419,0.336,0.08299999999999996,0.32,0.27,0.04999999999999999
"Perez, Salvador","521692","2026","438","318",0.215,0.231,-0.016000000000000014,0.375,0.415,-0.03999999999999998,0.277,0.301,-0.023999999999999966
"Contreras, William","661388","2026","438","337",0.272,0.268,0.0040000000000000036,0.397,0.441,-0.043999999999999984,0.32,0.333,-0.013000000000000012
"Duran, Jarren","680776","2026","437","279",0.199,0.232,-0.033,0.338,0.372,-0.033999999999999975,0.261,0.294,-0.032999999999999974
"Rumfield, TJ","681198","2026","437","322",0.297,0.254,0.04299999999999998,0.466,0.38,0.08600000000000002,0.37,0.322,0.04799999999999999
"Rodríguez, Julio","677594","2026","437","312",0.252,0.272,-0.020000000000000018,0.413,0.465,-0.052000000000000046,0.317,0.345,-0.02799999999999997
"Montgomery, Colson","695657","2026","437","252",0.215,0.213,0.0020000000000000018,0.45,0.425,0.025000000000000022,0.321,0.311,0.010000000000000009
