"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Crow-Armstrong, Pete","691718","2026","659","399",0.281,0.262,0.019000000000000017,0.572,0.504,0.06799999999999995,0.402,0.373,0.029000000000000026
"Bregman, Alex","608324","2026","657","477",0.26,0.246,0.014000000000000012,0.44,0.377,0.063,0.346,0.318,0.02799999999999997
"Herrera, Iván","671056","2026","656","439",0.249,0.25,-0.0010000000000000009,0.384,0.379,0.0050000000000000044,0.334,0.332,0.0020000000000000018
"Henderson, Gunnar","683002","2026","647","437",0.219,0.241,-0.021999999999999992,0.395,0.389,0.006000000000000005,0.307,0.314,-0.007000000000000006
"Busch, Michael","683737","2026","647","404",0.235,0.23,0.004999999999999977,0.388,0.397,-0.009000000000000008,0.328,0.329,-0.0010000000000000009
"Reynolds, Bryan","668804","2026","640","400",0.264,0.258,0.006000000000000005,0.426,0.455,-0.029000000000000026,0.352,0.36,-0.008000000000000007
"Caminero, Junior","691406","2026","639","444",0.28,0.273,0.007000000000000006,0.53,0.494,0.03600000000000003,0.38,0.363,0.017000000000000015
"Alonso, Pete","624413","2026","637","400",0.268,0.284,-0.01599999999999996,0.498,0.543,-0.04500000000000004,0.371,0.394,-0.02300000000000002
"Alvarez, Yordan","670541","2026","636","414",0.311,0.32,-0.009000000000000008,0.591,0.642,-0.051000000000000045,0.422,0.443,-0.02100000000000002
"Olson, Matt","621566","2026","635","410",0.249,0.247,0.0020000000000000018,0.503,0.506,-0.0030000000000000027,0.352,0.354,-0.0020000000000000018
"McGonigle, Kevin","805808","2026","635","459",0.273,0.26,0.013000000000000012,0.42,0.432,-0.01200000000000001,0.353,0.35,0.0030000000000000027
"Vargas, Miguel","678246","2026","634","424",0.248,0.266,-0.018000000000000016,0.477,0.503,-0.026000000000000023,0.362,0.381,-0.019000000000000017
"Tatis Jr., Fernando","665487","2026","634","457",0.284,0.297,-0.013000000000000012,0.449,0.487,-0.03799999999999998,0.347,0.374,-0.027000000000000024
"Turner, Trea","607208","2026","632","453",0.241,0.243,-0.0020000000000000018,0.388,0.369,0.019000000000000017,0.299,0.293,0.006000000000000005
"Stewart, Sal","701398","2026","632","434",0.267,0.258,0.009000000000000008,0.478,0.48,-0.0020000000000000018,0.35,0.351,-0.0010000000000000009
"Schwarber, Kyle","656941","2026","632","329",0.241,0.241,0,0.527,0.504,0.02300000000000002,0.376,0.368,0.008000000000000007
"Neto, Zach","687263","2026","630","371",0.244,0.215,0.028999999999999998,0.443,0.41,0.03300000000000003,0.335,0.311,0.02400000000000002
