player_id,player_name,team,value
445276,Kenley Jansen,DET,0.0
457705,Andrew McCutchen,TEX,-0.38
467793,Carlos Santana,ARI,-0.6
500743,Miguel Rojas,LAD,0.69
502054,Tommy Pham,NYM,-0.39
502671,Paul Goldschmidt,NYY,1.52
506702,Sandy León,ATL,-0.57
514888,Jose Altuve,HOU,-0.06
516782,Starling Marte,KCR,-0.09
518585,Fernando Cruz,NYY,0.0
518595,Travis d'Arnaud,LAA,0.25
518692,Freddie Freeman,LAD,3.16
519317,Giancarlo Stanton,NYY,0.16
521692,Salvador Perez,KCR,-0.37
542303,Marcell Ozuna,PIT,-1.0
543309,Kyle Higashioka,TEX,0.66
543510,James McCann,ARI,0.21
543760,Marcus Semien,NYM,-0.7
543807,George Springer,TOR,0.28
543877,Christian Vázquez,HOU,0.78
545121,Ildemaro Vargas,ARI,1.45
545341,Randal Grichuk,NYY,0.25999999999999995
545361,Mike Trout,LAA,3.18
547180,Bryce Harper,PHI,1.96
547973,Aroldis Chapman,BOS,0.0
553869,Elias Díaz,TEX,0.37
553993,Eugenio Suárez,CIN,-0.79
571448,Nolan Arenado,ARI,1.49
571657,Kyle Farmer,ATL,-0.07
571771,Enrique Hernández,LAD,0.23
571912,Luke Maile,KCR,0.01
571970,Max Muncy,LAD,3.81
572233,Christian Walker,HOU,1.83
573204,Caleb Thielbar,CHC,0.0
573262,Mike Yastrzemski,ATL,0.69
575929,Willson Contreras,BOS,3.79
592206,Nick Castellanos,SDP,-0.99
592450,Aaron Judge,NYY,2.1
592518,Manny Machado,SDP,0.75
592626,Joc Pederson,TEX,1.7
592663,J.T. Realmuto,PHI,0.71
592885,Christian Yelich,MIL,0.29
593428,Xander Bogaerts,SDP,1.0
593871,Jorge Polanco,NYM,-1.09
593974,Wandy Peralta,SDP,0.0
595879,Javier Báez,DET,-0.31
595978,Austin Hedges,CLE,1.03
596019,Francisco Lindor,NYM,0.97
596103,Austin Slater,TBR,-0.03
596115,Trevor Story,BOS,-0.03
596117,Garrett Stubbs,PHI,-0.13
596133,Luke Weaver,NYM,0.0
