"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Wood, James","695578","2026","518","277",0.27,0.278,-0.008000000000000007,0.55,0.597,-0.04699999999999993,0.403,0.425,-0.021999999999999964
"Henderson, Gunnar","683002","2026","496","334",0.219,0.234,-0.015000000000000013,0.395,0.383,0.01200000000000001,0.3,0.303,-0.0030000000000000027
"Ward, Taylor","621493","2026","496","305",0.248,0.248,0,0.35,0.375,-0.025000000000000022,0.337,0.345,-0.007999999999999952
"Busch, Michael","683737","2026","488","300",0.243,0.233,0.009999999999999981,0.392,0.407,-0.014999999999999958,0.336,0.337,-0.0010000000000000009
"Bregman, Alex","608324","2026","487","347",0.248,0.236,0.01200000000000001,0.381,0.352,0.029000000000000026,0.321,0.307,0.014000000000000012
"Herrera, Iván","671056","2026","481","322",0.246,0.246,0,0.383,0.377,0.006000000000000005,0.335,0.334,0.0010000000000000009
"Crow-Armstrong, Pete","691718","2026","480","286",0.285,0.256,0.02899999999999997,0.541,0.473,0.06800000000000006,0.394,0.363,0.031000000000000028
"Olson, Matt","621566","2026","479","309",0.261,0.245,0.016000000000000014,0.52,0.503,0.017000000000000015,0.366,0.355,0.01100000000000001
"Reynolds, Bryan","668804","2026","478","288",0.267,0.248,0.019000000000000017,0.454,0.439,0.015000000000000013,0.366,0.355,0.01100000000000001
"Tatis Jr., Fernando","665487","2026","477","335",0.285,0.288,-0.0030000000000000027,0.401,0.441,-0.03999999999999998,0.332,0.355,-0.022999999999999965
"Neto, Zach","687263","2026","476","270",0.232,0.204,0.028000000000000025,0.433,0.405,0.02799999999999997,0.331,0.31,0.02100000000000002
"Alonso, Pete","624413","2026","476","298",0.249,0.271,-0.02200000000000002,0.461,0.507,-0.045999999999999985,0.349,0.375,-0.026000000000000023
"Hoerner, Nico","663538","2026","475","394",0.257,0.3,-0.04299999999999998,0.35,0.376,-0.026000000000000023,0.3,0.327,-0.027000000000000024
"Alvarez, Yordan","670541","2026","473","313",0.322,0.336,-0.014000000000000012,0.642,0.714,-0.07199999999999995,0.445,0.475,-0.02999999999999997
"Albies, Ozzie","645277","2026","473","368",0.261,0.236,0.025000000000000022,0.437,0.364,0.07300000000000001,0.322,0.286,0.03600000000000003
"Caminero, Junior","691406","2026","471","327",0.28,0.277,0.0030000000000000027,0.541,0.503,0.038000000000000034,0.385,0.37,0.015000000000000013
"Bichette, Bo","666182","2026","471","355",0.259,0.279,-0.020000000000000018,0.37,0.409,-0.03899999999999998,0.296,0.321,-0.025000000000000022
"Wetherholt, JJ","802139","2026","470","334",0.253,0.259,-0.006000000000000005,0.396,0.435,-0.03899999999999998,0.332,0.349,-0.01699999999999996
