"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Wood, James","695578","2026","503","268",0.272,0.278,-0.006000000000000005,0.556,0.603,-0.04699999999999993,0.404,0.425,-0.020999999999999963
"Ward, Taylor","621493","2026","487","300",0.251,0.251,0,0.354,0.379,-0.025000000000000022,0.34,0.348,-0.007999999999999952
"Henderson, Gunnar","683002","2026","486","327",0.221,0.234,-0.013000000000000012,0.401,0.381,0.020000000000000018,0.302,0.302,0
"Busch, Michael","683737","2026","473","287",0.244,0.231,0.012999999999999984,0.399,0.405,-0.006000000000000005,0.341,0.338,0.0030000000000000027
"Bregman, Alex","608324","2026","473","336",0.241,0.233,0.00799999999999998,0.369,0.348,0.02100000000000002,0.315,0.305,0.010000000000000009
"Herrera, Iván","671056","2026","468","311",0.244,0.244,0,0.38,0.374,0.006000000000000005,0.335,0.334,0.0010000000000000009
"Alonso, Pete","624413","2026","467","292",0.251,0.273,-0.02200000000000002,0.468,0.513,-0.044999999999999984,0.353,0.378,-0.025000000000000022
"Olson, Matt","621566","2026","467","302",0.264,0.248,0.016000000000000014,0.523,0.509,0.014000000000000012,0.369,0.359,0.010000000000000009
"Neto, Zach","687263","2026","466","264",0.235,0.204,0.031,0.44,0.407,0.03300000000000003,0.335,0.311,0.02400000000000002
"Crow-Armstrong, Pete","691718","2026","465","276",0.288,0.256,0.03199999999999997,0.54,0.467,0.07300000000000001,0.397,0.361,0.03600000000000003
"Reynolds, Bryan","668804","2026","464","281",0.269,0.252,0.017000000000000015,0.454,0.445,0.009000000000000008,0.367,0.359,0.008000000000000007
"Alvarez, Yordan","670541","2026","464","307",0.323,0.335,-0.01200000000000001,0.641,0.709,-0.06799999999999995,0.444,0.473,-0.02899999999999997
"Tatis Jr., Fernando","665487","2026","464","324",0.277,0.285,-0.007999999999999952,0.393,0.439,-0.045999999999999985,0.325,0.354,-0.02899999999999997
"Hoerner, Nico","663538","2026","464","385",0.254,0.295,-0.04099999999999998,0.349,0.371,-0.02200000000000002,0.297,0.323,-0.026000000000000023
"Albies, Ozzie","645277","2026","462","359",0.262,0.236,0.026000000000000023,0.442,0.365,0.07700000000000001,0.324,0.286,0.038000000000000034
"Turner, Trea","607208","2026","460","324",0.244,0.244,0,0.389,0.37,0.019000000000000017,0.299,0.294,0.0050000000000000044
"Caminero, Junior","691406","2026","460","318",0.282,0.277,0.004999999999999949,0.542,0.502,0.040000000000000036,0.387,0.371,0.016000000000000014
"Bichette, Bo","666182","2026","459","345",0.261,0.281,-0.020000000000000018,0.373,0.414,-0.04099999999999998,0.299,0.325,-0.026000000000000023
"McGonigle, Kevin","805808","2026","457","326",0.282,0.269,0.012999999999999956,0.418,0.438,-0.020000000000000018,0.359,0.359,0
"Schwarber, Kyle","656941","2026","457","230",0.252,0.24,0.01200000000000001,0.545,0.5,0.04500000000000004,0.388,0.368,0.020000000000000018
"Wetherholt, JJ","802139","2026","457","324",0.253,0.257,-0.0040000000000000036,0.391,0.431,-0.03999999999999998,0.33,0.346,-0.01599999999999996
"Vargas, Miguel","678246","2026","454","311",0.242,0.27,-0.028000000000000025,0.483,0.526,-0.04300000000000004,0.358,0.39,-0.03200000000000003
"Turang, Brice","668930","2026","453","283",0.265,0.256,0.009000000000000008,0.46,0.444,0.016000000000000014,0.356,0.348,0.008000000000000007
"Pages, Andy","681624","2026","452","317",0.263,0.266,-0.0030000000000000027,0.454,0.437,0.017000000000000015,0.341,0.338,0.0030000000000000027
"Edwards, Xavier","669364","2026","451","337",0.29,0.263,0.02699999999999997,0.402,0.372,0.030000000000000027,0.339,0.318,0.02100000000000002
"Marte, Ketel","606466","2026","451","350",0.254,0.287,-0.032999999999999974,0.455,0.485,-0.02999999999999997,0.328,0.356,-0.02799999999999997
"Harper, Bryce","547180","2026","451","288",0.252,0.27,-0.018000000000000016,0.491,0.501,-0.010000000000000009,0.365,0.383,-0.018000000000000016
"Stewart, Sal","701398","2026","450","307",0.253,0.251,0.0020000000000000018,0.47,0.473,-0.0030000000000000027,0.342,0.348,-0.00599999999999995
"Devers, Rafael","646240","2026","450","283",0.246,0.231,0.014999999999999986,0.481,0.452,0.02899999999999997,0.341,0.324,0.017000000000000015
"Aranda, Jonathan","666018","2026","448","282",0.282,0.262,0.019999999999999962,0.438,0.451,-0.013000000000000012,0.357,0.358,-0.0010000000000000009
"Ohtani, Shohei","660271","2026","447","275",0.282,0.289,-0.007000000000000006,0.52,0.563,-0.04299999999999993,0.383,0.405,-0.02200000000000002
"Burleson, Alec","676475","2026","446","339",0.286,0.298,-0.01200000000000001,0.467,0.534,-0.067,0.351,0.381,-0.030000000000000027
"Lopez, Otto","672640","2026","446","357",0.331,0.287,0.04400000000000004,0.496,0.436,0.06,0.37,0.333,0.03699999999999998
"Freeman, Freddie","518692","2026","446","319",0.301,0.298,0.0030000000000000027,0.491,0.499,-0.008000000000000007,0.378,0.383,-0.0050000000000000044
