"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Crow-Armstrong, Pete","691718","2026","664","402",0.281,0.262,0.019000000000000017,0.57,0.502,0.06799999999999995,0.401,0.373,0.028000000000000025
"Herrera, Iván","671056","2026","661","441",0.247,0.248,-0.0010000000000000009,0.382,0.377,0.0050000000000000044,0.332,0.331,0.0010000000000000009
"Bregman, Alex","608324","2026","661","481",0.263,0.248,0.015000000000000013,0.449,0.38,0.069,0.35,0.32,0.02999999999999997
"Busch, Michael","683737","2026","652","409",0.237,0.231,0.005999999999999978,0.391,0.402,-0.01100000000000001,0.329,0.33,-0.0010000000000000009
"Henderson, Gunnar","683002","2026","651","440",0.221,0.242,-0.02099999999999999,0.396,0.392,0.0040000000000000036,0.308,0.316,-0.008000000000000007
"Reynolds, Bryan","668804","2026","644","403",0.265,0.258,0.007000000000000006,0.431,0.458,-0.027000000000000024,0.354,0.362,-0.008000000000000007
"Caminero, Junior","691406","2026","643","447",0.279,0.273,0.006000000000000005,0.534,0.498,0.03600000000000003,0.381,0.364,0.017000000000000015
"Alonso, Pete","624413","2026","642","403",0.266,0.282,-0.01599999999999996,0.494,0.538,-0.04400000000000004,0.368,0.392,-0.02400000000000002
"Olson, Matt","621566","2026","640","414",0.249,0.247,0.0020000000000000018,0.506,0.508,-0.0020000000000000018,0.354,0.355,-0.0010000000000000009
"McGonigle, Kevin","805808","2026","639","462",0.271,0.26,0.01100000000000001,0.417,0.432,-0.015000000000000013,0.35,0.35,0
"Vargas, Miguel","678246","2026","639","429",0.247,0.266,-0.019000000000000017,0.474,0.506,-0.03200000000000003,0.36,0.382,-0.02200000000000002
"Tatis Jr., Fernando","665487","2026","639","459",0.284,0.296,-0.01200000000000001,0.451,0.485,-0.033999999999999975,0.348,0.373,-0.025000000000000022
"Schwarber, Kyle","656941","2026","637","331",0.238,0.239,-0.0010000000000000009,0.522,0.5,0.02200000000000002,0.373,0.365,0.008000000000000007
