"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Crow-Armstrong, Pete","691718","2026","668","404",0.279,0.261,0.018000000000000016,0.566,0.5,0.06599999999999995,0.399,0.371,0.028000000000000025
"Herrera, Iván","671056","2026","666","443",0.246,0.248,-0.0020000000000000018,0.38,0.377,0.0030000000000000027,0.332,0.332,0
"Bregman, Alex","608324","2026","665","483",0.264,0.248,0.016000000000000014,0.45,0.38,0.07,0.352,0.321,0.030999999999999972
"Henderson, Gunnar","683002","2026","655","443",0.222,0.242,-0.01999999999999999,0.397,0.392,0.0050000000000000044,0.309,0.316,-0.007000000000000006
"Busch, Michael","683737","2026","655","411",0.237,0.231,0.005999999999999978,0.396,0.404,-0.008000000000000007,0.331,0.33,0.0010000000000000009
"Reynolds, Bryan","668804","2026","649","406",0.264,0.258,0.006000000000000005,0.429,0.456,-0.027000000000000024,0.352,0.36,-0.008000000000000007
"Caminero, Junior","691406","2026","647","451",0.279,0.273,0.006000000000000005,0.532,0.496,0.03600000000000003,0.38,0.363,0.017000000000000015
"Alonso, Pete","624413","2026","647","406",0.266,0.283,-0.01699999999999996,0.498,0.543,-0.04500000000000004,0.371,0.395,-0.02400000000000002
"Olson, Matt","621566","2026","645","418",0.247,0.247,0,0.502,0.507,-0.0050000000000000044,0.351,0.354,-0.0030000000000000027
"McGonigle, Kevin","805808","2026","645","466",0.272,0.262,0.010000000000000009,0.422,0.437,-0.015000000000000013,0.353,0.352,0.0010000000000000009
"Tatis Jr., Fernando","665487","2026","645","462",0.286,0.297,-0.01100000000000001,0.457,0.49,-0.032999999999999974,0.352,0.376,-0.02400000000000002
"Vargas, Miguel","678246","2026","644","431",0.247,0.266,-0.019000000000000017,0.471,0.504,-0.03300000000000003,0.359,0.38,-0.02100000000000002
"Stewart, Sal","701398","2026","641","439",0.268,0.258,0.010000000000000009,0.476,0.477,-0.0010000000000000009,0.35,0.35,0
"Schwarber, Kyle","656941","2026","641","333",0.236,0.237,-0.0010000000000000009,0.518,0.497,0.02100000000000002,0.37,0.363,0.007000000000000006
"Turner, Trea","607208","2026","640","459",0.239,0.241,-0.0020000000000000018,0.384,0.367,0.017000000000000015,0.296,0.291,0.0050000000000000044
"Neto, Zach","687263","2026","639","377",0.24,0.213,0.026999999999999996,0.436,0.406,0.02999999999999997,0.331,0.308,0.02300000000000002
"Hoerner, Nico","663538","2026","637","532",0.267,0.301,-0.033999999999999975,0.36,0.379,-0.019000000000000017,0.303,0.324,-0.02100000000000002
"Díaz, Yandy","650490","2026","637","483",0.301,0.285,0.016000000000000014,0.464,0.447,0.017000000000000015,0.36,0.351,0.009000000000000008
"Alvarez, Yordan","670541","2026","636","414",0.311,0.32,-0.009000000000000008,0.591,0.642,-0.051000000000000045,0.422,0.443,-0.02100000000000002
"Harper, Bryce","547180","2026","634","395",0.271,0.275,-0.0040000000000000036,0.498,0.497,0.0010000000000000009,0.383,0.388,-0.0050000000000000044
"Devers, Rafael","646240","2026","633","401",0.258,0.238,0.020000000000000018,0.525,0.473,0.052000000000000046,0.367,0.342,0.024999999999999967
"Albies, Ozzie","645277","2026","632","489",0.247,0.23,0.016999999999999987,0.409,0.352,0.056999999999999995,0.309,0.283,0.026000000000000023
"Abreu, Wilyer","677800","2026","632","434",0.257,0.257,0,0.467,0.481,-0.013999999999999957,0.347,0.353,-0.006000000000000005
"Bichette, Bo","666182","2026","631","471",0.263,0.279,-0.016000000000000014,0.394,0.42,-0.025999999999999968,0.311,0.328,-0.017000000000000015
"Lopez, Otto","672640","2026","631","509",0.31,0.283,0.027000000000000024,0.446,0.421,0.025000000000000022,0.346,0.328,0.01799999999999996
"Burleson, Alec","676475","2026","627","460",0.282,0.291,-0.009000000000000008,0.465,0.52,-0.05499999999999999,0.353,0.376,-0.02300000000000002
"Turang, Brice","668930","2026","626","389",0.263,0.256,0.007000000000000006,0.442,0.43,0.01200000000000001,0.352,0.345,0.007000000000000006
"Aranda, Jonathan","666018","2026","625","404",0.277,0.26,0.017000000000000015,0.426,0.443,-0.017000000000000015,0.346,0.347,-0.0010000000000000009
"Perdomo, Geraldo","672695","2026","621","456",0.249,0.256,-0.007000000000000006,0.361,0.344,0.017000000000000015,0.324,0.326,-0.0020000000000000018
"Machado, Manny","592518","2026","617","413",0.221,0.249,-0.027999999999999997,0.407,0.428,-0.02100000000000002,0.314,0.335,-0.02100000000000002
"Carroll, Corbin","682998","2026","616","400",0.238,0.248,-0.010000000000000009,0.467,0.444,0.02300000000000002,0.344,0.342,0.0019999999999999463
"Walker, Jordan","691023","2026","616","412",0.282,0.269,0.012999999999999956,0.49,0.47,0.020000000000000018,0.358,0.344,0.014000000000000012
"Arraez, Luis","650333","2026","612","552",0.316,0.287,0.029000000000000026,0.427,0.377,0.04999999999999999,0.335,0.305,0.030000000000000027
"Arozarena, Randy","668227","2026","612","395",0.273,0.257,0.016000000000000014,0.464,0.415,0.049000000000000044,0.367,0.346,0.02100000000000002
"Merrill, Jackson","701538","2026","610","424",0.248,0.266,-0.018000000000000016,0.439,0.49,-0.05099999999999999,0.318,0.346,-0.02799999999999997
"Lile, Daylen","695734","2026","610","445",0.246,0.255,-0.009000000000000008,0.427,0.439,-0.01200000000000001,0.314,0.324,-0.010000000000000009
"Abrams, CJ","682928","2026","609","394",0.262,0.245,0.017000000000000015,0.493,0.428,0.065,0.357,0.329,0.02799999999999997
"Rice, Ben","700250","2026","608","381",0.259,0.266,-0.007000000000000006,0.523,0.51,0.013000000000000012,0.376,0.375,0.0010000000000000009
"Nimmo, Brandon","607043","2026","606","419",0.261,0.273,-0.01200000000000001,0.413,0.458,-0.04500000000000004,0.324,0.348,-0.023999999999999966
"Lowe, Brandon","664040","2026","605","372",0.258,0.237,0.02100000000000002,0.475,0.422,0.05299999999999999,0.346,0.321,0.024999999999999967
"Freeman, Freddie","518692","2026","604","433",0.295,0.294,0.0010000000000000009,0.45,0.473,-0.022999999999999965,0.36,0.369,-0.009000000000000008
"Adell, Jo","666176","2026","603","409",0.237,0.254,-0.017000000000000015,0.393,0.432,-0.03899999999999998,0.301,0.322,-0.02100000000000002
"Paredes, Isaac","670623","2026","603","439",0.26,0.245,0.015000000000000013,0.43,0.367,0.063,0.349,0.321,0.02799999999999997
"Rodríguez, Julio","677594","2026","601","417",0.243,0.265,-0.02200000000000002,0.398,0.441,-0.04299999999999998,0.307,0.335,-0.028000000000000025
"Ward, Taylor","621493","2026","597","365",0.225,0.241,-0.015999999999999986,0.313,0.361,-0.04799999999999999,0.313,0.335,-0.02200000000000002
"Contreras, William","661388","2026","597","449",0.273,0.261,0.01200000000000001,0.42,0.445,-0.025000000000000022,0.332,0.336,-0.0040000000000000036
"Ohtani, Shohei","660271","2026","596","363",0.277,0.288,-0.010999999999999954,0.522,0.554,-0.03200000000000003,0.381,0.399,-0.018000000000000016
"Meidroth, Chase","805367","2026","595","399",0.268,0.235,0.03300000000000003,0.4,0.34,0.06,0.331,0.297,0.03400000000000003
"Naylor, Josh","647304","2026","594","471",0.27,0.274,-0.0040000000000000036,0.363,0.386,-0.02300000000000002,0.306,0.315,-0.009000000000000008
"Young, Cole","702284","2026","593","442",0.25,0.262,-0.01200000000000001,0.393,0.395,-0.0020000000000000018,0.312,0.317,-0.0050000000000000044
"Happ, Ian","664023","2026","591","329",0.219,0.206,0.013000000000000012,0.41,0.394,0.01599999999999996,0.326,0.314,0.01200000000000001
"Benge, Carson","701807","2026","591","409",0.273,0.275,-0.0020000000000000018,0.414,0.425,-0.01100000000000001,0.331,0.335,-0.0040000000000000036
"Montgomery, Colson","695657","2026","591","323",0.207,0.206,0.0010000000000000009,0.428,0.408,0.020000000000000018,0.313,0.304,0.009000000000000008
