"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Henderson, Gunnar","683002","2026","601","405",0.219,0.243,-0.023999999999999994,0.391,0.394,-0.0030000000000000027,0.304,0.316,-0.01200000000000001
"Herrera, Iván","671056","2026","599","395",0.245,0.247,-0.0020000000000000018,0.378,0.372,0.006000000000000005,0.332,0.331,0.0010000000000000009
"Bregman, Alex","608324","2026","599","431",0.252,0.243,0.009000000000000008,0.412,0.37,0.04199999999999998,0.333,0.315,0.018000000000000016
"Crow-Armstrong, Pete","691718","2026","597","357",0.276,0.25,0.026000000000000023,0.55,0.47,0.08000000000000007,0.394,0.358,0.03600000000000003
"Busch, Michael","683737","2026","592","368",0.244,0.232,0.011999999999999983,0.394,0.4,-0.006000000000000005,0.335,0.332,0.0030000000000000027
"Reynolds, Bryan","668804","2026","587","362",0.263,0.249,0.014000000000000012,0.425,0.434,-0.009000000000000008,0.352,0.35,0.0020000000000000018
"Tatis Jr., Fernando","665487","2026","582","415",0.285,0.297,-0.01200000000000001,0.446,0.488,-0.04199999999999998,0.348,0.376,-0.028000000000000025
"Olson, Matt","621566","2026","582","374",0.259,0.25,0.009000000000000008,0.535,0.524,0.01100000000000001,0.37,0.363,0.007000000000000006
"McGonigle, Kevin","805808","2026","581","419",0.278,0.262,0.016000000000000014,0.423,0.433,-0.010000000000000009,0.356,0.352,0.0040000000000000036
"Stewart, Sal","701398","2026","581","394",0.261,0.256,0.0050000000000000044,0.472,0.474,-0.0020000000000000018,0.346,0.348,-0.0020000000000000018
"Neto, Zach","687263","2026","581","343",0.237,0.209,0.027999999999999997,0.432,0.404,0.02799999999999997,0.328,0.305,0.02300000000000002
"Alonso, Pete","624413","2026","580","368",0.274,0.285,-0.010999999999999954,0.512,0.55,-0.038000000000000034,0.376,0.393,-0.017000000000000015
"Alvarez, Yordan","670541","2026","579","378",0.32,0.327,-0.007000000000000006,0.611,0.664,-0.05300000000000005,0.433,0.454,-0.02100000000000002
"Caminero, Junior","691406","2026","579","403",0.28,0.273,0.007000000000000006,0.531,0.495,0.03600000000000003,0.382,0.365,0.017000000000000015
