player_id,player_name,team,value
434378,Justin Verlander,DET,-0.22
445276,Kenley Jansen,DET,0.32
453286,Max Scherzer,TOR,-0.32
455119,Chris Martin,TEX,-0.76
471911,Carlos Carrasco,ATL,-0.23
472610,Luis Garcia,NYM,-0.62
476594,Robert Stock,NYM,-0.15
489446,Kirby Yates,PIT,0.6
500743,Miguel Rojas,LAD,-0.19
500779,Jose Quintana,COL,0.28
518585,Fernando Cruz,NYY,1.11
518876,Merrill Kelly,ARI,0.02
518886,Craig Kimbrel,NYM,0.31000000000000005
519141,Drew Pomeranz,CHC,-0.32
519242,Chris Sale,ATL,5.32
527048,Martín Pérez,ATL,2.31
542888,Shawn Armstrong,CLE,-0.02
543037,Gerrit Cole,NYY,2.55
543056,Danny Coulombe,BOS,-0.04
543135,Nathan Eovaldi,TEX,1.24
543238,Anthony Gose,KCR,0.18
543243,Sonny Gray,BOS,4.09
543309,Kyle Higashioka,TEX,-0.23
543510,James McCann,ARI,-0.17
544150,Albert Suárez,BAL,0.06
545121,Ildemaro Vargas,ARI,0.0
547179,Michael Lorenzen,COL,-1.87
547184,Michael Kelly,ATH,-0.82
547973,Aroldis Chapman,BOS,1.73
548384,Brooks Raley,PHI,1.88
552640,Andrew Kittredge,BAL,-0.22
554430,Zack Wheeler,PHI,4.47
571510,Matthew Boyd,CHC,0.66
571578,Patrick Corbin,TOR,-0.16
571771,Enrique Hernández,LAD,0.03
571882,Derek Law,ARI,0.1
571912,Luke Maile,KCR,0.03
571927,Steven Matz,TBR,-0.75
571945,Miles Mikolas,WSN,-0.9
571948,Hoby Milner,CHC,0.15999999999999998
572143,Burch Smith,DET,0.09
572955,Pierce Johnson,CIN,0.54
573009,Joe Mantiply,TOR,0.44
573124,Taylor Rogers,MIN,0.42
573204,Caleb Thielbar,CHC,-0.35
579328,Yusei Kikuchi,LAA,0.33
592094,Jason Adam,SDP,0.89
592155,Cam Booser,TBR,0.71
592288,Kent Emanuel,CIN,0.18
592332,Kevin Gausman,CHC,1.33
592454,Tommy Kahnle,BOS,-0.2
592662,Robbie Ray,SDP,2.18
592773,Ryne Stanek,STL,0.04
592779,Brock Stewart,LAD,0.34
592791,Jameson Taillon,CHC,-0.79
592826,Vince Velasquez,CHC,0.11
592836,Taijuan Walker,PHI,-0.68
592866,Trevor Williams,WSN,0.22999999999999998
593958,Eduardo Rodríguez,ARI,5.04
593974,Wandy Peralta,SDP,0.83
594027,Tyron Guerrero,BOS,0.07
594580,Sam Moll,CIN,-0.29
594798,Jacob deGrom,TEX,2.04
594835,Marco Gonzales,TEX,0.18
595014,Blake Treinen,LAD,0.29
595345,Steven Okert,HOU,2.29
595978,Austin Hedges,CLE,-0.04
596001,Jakob Junis,TEX,1.16
596117,Garrett Stubbs,PHI,0.01
596133,Luke Weaver,PIT,1.8499999999999999
596142,Gary Sánchez,MIL,0.06
601713,Nick Pivetta,SDP,0.11
605130,Scott Barlow,ATH,-0.55
605135,Chris Bassitt,BAL,0.3
605154,John Brebbia,COL,-0.09
605156,Aaron Brooks,TBR,-0.53
605218,Carl Edwards Jr.,NYM,0.16
605242,Michael Fulmer,NYY,0.1
605280,Clay Holmes,CHC,3.21
605288,Adrian Houser,SFG,0.68
605335,Brandon Leibrandt,CIN,-0.09
605400,Aaron Nola,PHI,1.96
605441,Yacksel Ríos,CHC,0.05
605447,Jordan Romano,COL,0.27
605452,Joe Ross,ARI,-0.45999999999999996
605483,Blake Snell,LAD,1.17
605488,Jeffrey Springs,ATH,-0.38
605540,Brandon Woodruff,MIL,1.09
606115,Orlando Arcia,MIN,-0.02
606303,Joel Payamps,ATL,-0.41
606965,Chris Devenski,NYM,-0.15
606996,Kyle Hart,SDP,0.34
607067,Colin Rea,CHC,0.19
607074,Carlos Rodón,NYY,1.17
607192,Tyler Glasnow,LAD,1.6
607200,Erick Fedde,CHW,1.7
607259,Nick Martinez,TBR,3.54
607455,Anthony Banda,MIN,0.02
607481,Aaron Bummer,ATL,-1.29
607536,Kyle Freeland,COL,-0.16
607625,Seth Lugo,KCR,-0.34
608032,Carlos Estévez,KCR,-0.5
608331,Max Fried,NYY,3.28
608337,Lucas Giolito,SDP,-0.22
608344,Cole Irvin,LAD,-0.41
608348,Carson Kelly,CHC,-0.02
608371,Lucas Sims,CHW,-0.13
608372,Tomoyuki Sugano,COL,1.43
608379,Michael Wacha,KCR,3.61
608566,Germán Márquez,SDP,-0.24
608650,Dietrich Enns,BAL,0.12
608718,Brent Suter,ATL,0.4
608723,Austin Voth,MIN,-0.51
615698,Cal Quantrill,TEX,1.73
620443,Luis Torrens,NYM,-0.03
621016,Jose Cuas,KCR,0.18
621053,Tyler Ferguson,CHC,0.03
621074,Michael Rucker,SEA,-0.77
621097,Jacob Waguespack,DET,0.8
621107,Zach Eflin,BAL,0.14
621111,Walker Buehler,SDP,0.87
621112,Paul Blackburn,NYY,2.83
621121,Lance McCullers Jr.,MIL,-0.8300000000000001
621139,Brooks Kriske,ATH,0.14
621237,José Alvarado,PHI,-0.15
621242,Edwin Díaz,LAD,-1.33
621345,A.J. Minter,NYM,1.22
621366,Ryan Borucki,SFG,-0.14
621381,Matt Strahm,KCR,-1.34
621383,Tanner Banks,PHI,-0.64
621389,Ty Blach,CHC,0.11
622088,Tejay Antone,CIN,0.7
622491,Luis Castillo,CHW,-1.2200000000000002
622554,Seranthony Domínguez,SEA,0.5
622608,Antonio Senzatela,MIL,1.0999999999999999
622663,Luis Severino,ATH,0.95
622694,Elieser Hernández,ATL,0.37
622761,Jorge Mateo,ATL,0.02
623149,Paul Sewald,ARI,-0.83
623168,Tyler Heineman,LAA,-0.13999999999999999
623211,Huascar Brazobán,NYM,1.37
623352,Josh Hader,HOU,2.63
623381,Thomas Pannone,MIL,-0.11
623437,Justin Topa,NYY,-0.6399999999999999
623454,Drew Anderson,DET,0.99
623465,Evan Phillips,LAD,0.16
623474,Jimmy Herget,COL,0.0
624133,Ranger Suarez,BOS,2.11
624428,Adam Frazier,LAA,-0.13
624431,Jose Trevino,CIN,-0.31
624512,Reese McGuire,CHW,0.03
624522,Keegan Thompson,COL,-0.17
625643,Reynaldo López,ATL,0.78
628452,Raisel Iglesias,ATL,1.09
628708,Yunior Marte,CIN,-0.28
640448,Kyle Finnegan,DET,0.66
640451,Hunter Harvey,CHC,-0.1
640454,Matt Krook,WSN,-0.72
640455,Sean Manaea,NYM,0.07
640902,Jhonny Pereda,SEA,-0.08
641302,Tyler Alexander,TEX,0.76
641312,Shaun Anderson,LAA,-0.6
641329,Bryan Baker,TBR,2.43
641386,Ben Bowden,ATH,-0.13
641401,Connor Brogdon,CLE,-0.42
641585,J.P. France,HOU,-0.14
641656,Ian Hamilton,ATL,-0.09
641743,Anthony Kay,CHW,1.47
641745,Brad Keller,PHI,0.58
641755,Tyler Kinley,ATL,0.76
641778,Eric Lauer,LAD,-0.29000000000000004
641793,Zack Littell,ARI,-0.6
641816,Tyler Mahle,ATL,1.1800000000000002
641835,Tim Mayza,PHI,1.42
641927,Bailey Ober,MIN,1.64
641941,Emilio Pagán,CIN,0.83
642048,Tayler Saucedo,LAA,0.26
642100,Gabe Speier,SEA,1.04
642121,Cole Sulser,TBR,-0.55
642152,Lou Trivino,PHI,-0.31
642207,Devin Williams,NYM,-0.55
642215,Weston Wilson,SEA,-0.23
642232,Ryan Yarbrough,NYY,-0.02
642376,Jefry Yan,NYM,-0.21
642397,Gregory Soto,PIT,1.39
642528,Jonathan Loaisiga,ARI,1.42
642546,Jonathan Hernández,LAD,-0.14
642547,Freddy Peralta,NYM,-0.24
642701,Dennis Santana,ARI,-0.41
642759,Julian Fernández,WSN,-0.03
643361,Kevin Herget,NYM,0.04
643377,Griffin Jax,TBR,-0.2
643410,Mark Leiter Jr.,ATH,0.53
643511,Tyler Rogers,TOR,1.53
644433,Chadwick Tromp,BAL,-0.06
645261,Sandy Alcantara,MIA,3.3
645302,Víctor Robles,SEA,-0.1
646241,Enmanuel De Jesus,DET,0.15
646242,Jhonathan Díaz,SEA,-0.01
647315,Zach Pop,PHI,0.13
647336,Michael Soroka,ARI,1.85
650556,Bryan Abreu,HOU,0.88
650633,Michael King,SDP,3.73
650644,Aaron Civale,CHC,1.12
650911,Cristopher Sánchez,PHI,7.79
650960,Daniel Duarte,NYM,1.02
655316,Andruw Monasterio,BOS,-0.16
655889,Manuel Rodríguez,TBR,0.03
656212,Charlie Barnes,LAD,-0.24000000000000002
656222,Jalen Beeks,TEX,0.24
656234,Jake Bird,WSN,-0.3
656240,Scott Blewett,STL,0.51
656271,Brock Burke,CIN,0.88
656288,Griffin Canning,SDP,-0.71
656302,Dylan Cease,TOR,6.09
656427,Jack Flaherty,DET,-0.12
656457,Tyler Gilbert,CHW,-0.42
656464,Kevin Ginkel,ARI,0.15
656492,Foster Griffin,WSN,3.51
656529,Sam Hentges,SFG,0.32
656546,Jeff Hoffman,MIN,0.07999999999999999
656550,Grant Holmes,ATL,2.11
656577,Alex Jackson,MIN,-0.08
656605,Mitch Keller,PIT,0.04
656638,Alex Lange,KCR,-1.01
656641,Jacob Latz,TEX,2.56
656686,Corbin Martin,CHC,-0.33
656716,Zach McKinstry,DET,-0.13
656730,Trevor Megill,MIL,2.04
656756,Jordan Montgomery,TEX,-0.14
656786,Parker Mushinski,COL,0.23
