"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Crow-Armstrong, Pete","691718","2026","708","433",0.282,0.265,0.01699999999999996,0.579,0.514,0.06499999999999995,0.403,0.376,0.027000000000000024
"Herrera, Iván","671056","2026","696","461",0.245,0.249,-0.0040000000000000036,0.385,0.382,0.0030000000000000027,0.332,0.333,-0.0010000000000000009
"Bregman, Alex","608324","2026","693","505",0.262,0.25,0.01200000000000001,0.452,0.383,0.069,0.352,0.323,0.02899999999999997
"Busch, Michael","683737","2026","691","427",0.239,0.232,0.0069999999999999785,0.395,0.403,-0.008000000000000007,0.333,0.332,0.0010000000000000009
"Henderson, Gunnar","683002","2026","690","464",0.227,0.248,-0.02099999999999999,0.408,0.404,0.003999999999999948,0.315,0.323,-0.008000000000000007
"McGonigle, Kevin","805808","2026","689","497",0.276,0.266,0.010000000000000009,0.425,0.446,-0.02100000000000002,0.356,0.357,-0.0010000000000000009
"Tatis Jr., Fernando","665487","2026","687","490",0.285,0.297,-0.01200000000000001,0.466,0.503,-0.03699999999999998,0.355,0.38,-0.025000000000000022
"Vargas, Miguel","678246","2026","685","458",0.251,0.264,-0.013000000000000012,0.481,0.502,-0.02100000000000002,0.365,0.38,-0.015000000000000013
"Caminero, Junior","691406","2026","685","477",0.275,0.271,0.0040000000000000036,0.525,0.491,0.03400000000000003,0.376,0.361,0.015000000000000013
"Reynolds, Bryan","668804","2026","684","429",0.262,0.254,0.008000000000000007,0.425,0.444,-0.019000000000000017,0.349,0.354,-0.0050000000000000044
"Alonso, Pete","624413","2026","682","429",0.265,0.283,-0.01799999999999996,0.51,0.552,-0.04200000000000004,0.374,0.397,-0.02300000000000002
"Neto, Zach","687263","2026","680","394",0.238,0.213,0.024999999999999994,0.432,0.406,0.025999999999999968,0.332,0.312,0.020000000000000018
"Olson, Matt","621566","2026","679","444",0.253,0.247,0.006000000000000005,0.504,0.502,0.0020000000000000018,0.354,0.351,0.0030000000000000027
"Schwarber, Kyle","656941","2026","678","352",0.233,0.235,-0.001999999999999974,0.508,0.491,0.017000000000000015,0.369,0.364,0.0050000000000000044
"Stewart, Sal","701398","2026","678","464",0.267,0.259,0.008000000000000007,0.468,0.475,-0.006999999999999951,0.345,0.348,-0.0030000000000000027
"Turner, Trea","607208","2026","677","483",0.241,0.243,-0.0020000000000000018,0.381,0.365,0.016000000000000014,0.299,0.295,0.0040000000000000036
"Díaz, Yandy","650490","2026","673","510",0.291,0.28,0.010999999999999954,0.445,0.439,0.006000000000000005,0.349,0.346,0.0030000000000000027
"Bichette, Bo","666182","2026","672","500",0.263,0.279,-0.016000000000000014,0.391,0.42,-0.02899999999999997,0.309,0.328,-0.019000000000000017
"Hoerner, Nico","663538","2026","671","562",0.264,0.298,-0.033999999999999975,0.354,0.376,-0.02200000000000002,0.299,0.322,-0.02300000000000002
"Harper, Bryce","547180","2026","671","421",0.269,0.27,-0.0010000000000000009,0.488,0.483,0.0050000000000000044,0.377,0.381,-0.0040000000000000036
"Lopez, Otto","672640","2026","670","535",0.304,0.281,0.022999999999999965,0.44,0.419,0.02100000000000002,0.342,0.327,0.015000000000000013
"Alvarez, Yordan","670541","2026","667","437",0.315,0.321,-0.006000000000000005,0.603,0.645,-0.04200000000000004,0.428,0.445,-0.017000000000000015
"Albies, Ozzie","645277","2026","665","514",0.241,0.225,0.015999999999999986,0.4,0.344,0.05600000000000005,0.303,0.278,0.024999999999999967
"Abreu, Wilyer","677800","2026","661","450",0.251,0.254,-0.0030000000000000027,0.453,0.474,-0.020999999999999963,0.34,0.349,-0.008999999999999952
"Turang, Brice","668930","2026","658","402",0.264,0.253,0.01100000000000001,0.437,0.422,0.015000000000000013,0.353,0.342,0.010999999999999954
"Machado, Manny","592518","2026","657","441",0.218,0.243,-0.024999999999999994,0.404,0.418,-0.013999999999999957,0.31,0.329,-0.019000000000000017
"Perdomo, Geraldo","672695","2026","656","479",0.259,0.259,0,0.369,0.347,0.02200000000000002,0.331,0.328,0.0030000000000000027
"Burleson, Alec","676475","2026","655","479",0.28,0.289,-0.008999999999999952,0.463,0.514,-0.05099999999999999,0.35,0.371,-0.02100000000000002
"Aranda, Jonathan","666018","2026","652","419",0.277,0.257,0.020000000000000018,0.439,0.445,-0.006000000000000005,0.35,0.345,0.0050000000000000044
"Carroll, Corbin","682998","2026","650","423",0.24,0.251,-0.01100000000000001,0.471,0.453,0.01799999999999996,0.344,0.345,-0.0010000000000000009
"Rice, Ben","700250","2026","649","404",0.26,0.265,-0.0050000000000000044,0.525,0.505,0.020000000000000018,0.379,0.375,0.0040000000000000036
"Merrill, Jackson","701538","2026","649","450",0.254,0.269,-0.015000000000000013,0.442,0.491,-0.04899999999999999,0.321,0.347,-0.025999999999999968
"Arraez, Luis","650333","2026","648","581",0.314,0.289,0.025000000000000022,0.424,0.378,0.045999999999999985,0.335,0.308,0.027000000000000024
"Arozarena, Randy","668227","2026","647","418",0.279,0.258,0.02100000000000002,0.48,0.421,0.059,0.376,0.349,0.027000000000000024
"Walker, Jordan","691023","2026","647","427",0.273,0.266,0.007000000000000006,0.471,0.465,0.00599999999999995,0.348,0.342,0.00599999999999995
"Lile, Daylen","695734","2026","642","470",0.247,0.258,-0.01100000000000001,0.434,0.447,-0.013000000000000012,0.316,0.327,-0.01100000000000001
"Freeman, Freddie","518692","2026","641","458",0.293,0.291,0.0020000000000000018,0.439,0.465,-0.026000000000000023,0.354,0.365,-0.01100000000000001
"Adell, Jo","666176","2026","638","435",0.241,0.255,-0.014000000000000012,0.4,0.436,-0.035999999999999976,0.305,0.324,-0.019000000000000017
"Abrams, CJ","682928","2026","638","417",0.261,0.247,0.014000000000000012,0.5,0.435,0.065,0.358,0.331,0.02699999999999997
"Lowe, Brandon","664040","2026","638","392",0.261,0.24,0.02100000000000002,0.489,0.441,0.04799999999999999,0.353,0.33,0.022999999999999965
