"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Wood, James","695578","2026","488","260",0.27,0.277,-0.007000000000000006,0.547,0.598,-0.050999999999999934,0.4,0.423,-0.022999999999999965
"Ward, Taylor","621493","2026","473","292",0.25,0.252,-0.0020000000000000018,0.357,0.38,-0.02300000000000002,0.34,0.348,-0.007999999999999952
"Henderson, Gunnar","683002","2026","472","320",0.223,0.235,-0.011999999999999983,0.401,0.38,0.02100000000000002,0.304,0.302,0.0020000000000000018
"Bregman, Alex","608324","2026","462","328",0.237,0.232,0.004999999999999977,0.355,0.348,0.007000000000000006,0.309,0.305,0.0040000000000000036
"Busch, Michael","683737","2026","457","275",0.241,0.229,0.011999999999999983,0.399,0.404,-0.0050000000000000044,0.341,0.338,0.0030000000000000027
"Herrera, Iván","671056","2026","455","301",0.239,0.24,-0.0010000000000000009,0.37,0.365,0.0050000000000000044,0.332,0.331,0.0010000000000000009
"Tatis Jr., Fernando","665487","2026","454","317",0.283,0.287,-0.0040000000000000036,0.402,0.443,-0.04099999999999998,0.331,0.356,-0.024999999999999967
"Olson, Matt","621566","2026","453","296",0.269,0.249,0.020000000000000018,0.532,0.508,0.02400000000000002,0.373,0.358,0.015000000000000013
"Reynolds, Bryan","668804","2026","453","272",0.272,0.252,0.020000000000000018,0.456,0.444,0.01200000000000001,0.37,0.36,0.010000000000000009
"Neto, Zach","687263","2026","453","257",0.238,0.204,0.034,0.449,0.407,0.04200000000000004,0.338,0.309,0.029000000000000026
"Alonso, Pete","624413","2026","453","280",0.249,0.272,-0.02300000000000002,0.463,0.51,-0.046999999999999986,0.351,0.378,-0.027000000000000024
"Caminero, Junior","691406","2026","452","311",0.286,0.281,0.004999999999999949,0.548,0.507,0.041000000000000036,0.391,0.375,0.016000000000000014
"Alvarez, Yordan","670541","2026","451","302",0.327,0.338,-0.01100000000000001,0.652,0.718,-0.06599999999999995,0.448,0.476,-0.02799999999999997
"Hoerner, Nico","663538","2026","451","373",0.244,0.291,-0.046999999999999986,0.336,0.366,-0.02999999999999997,0.29,0.321,-0.031000000000000028
"Crow-Armstrong, Pete","691718","2026","450","268",0.285,0.257,0.02799999999999997,0.527,0.466,0.061,0.391,0.361,0.030000000000000027
"Albies, Ozzie","645277","2026","448","347",0.264,0.237,0.027000000000000024,0.435,0.361,0.07400000000000001,0.323,0.286,0.03700000000000003
"Turner, Trea","607208","2026","446","315",0.242,0.244,-0.0020000000000000018,0.386,0.372,0.014000000000000012,0.297,0.295,0.0020000000000000018
"Stewart, Sal","701398","2026","445","303",0.251,0.249,0.0020000000000000018,0.471,0.473,-0.0020000000000000018,0.342,0.348,-0.00599999999999995
"Aranda, Jonathan","666018","2026","444","280",0.283,0.261,0.021999999999999964,0.44,0.447,-0.007000000000000006,0.358,0.357,0.0010000000000000009
"Bichette, Bo","666182","2026","444","331",0.253,0.278,-0.025000000000000022,0.369,0.415,-0.045999999999999985,0.295,0.324,-0.029000000000000026
"Wetherholt, JJ","802139","2026","444","316",0.258,0.258,0,0.401,0.434,-0.032999999999999974,0.336,0.349,-0.012999999999999956
"McGonigle, Kevin","805808","2026","443","316",0.281,0.267,0.014000000000000012,0.422,0.441,-0.019000000000000017,0.361,0.361,0
"Pages, Andy","681624","2026","443","311",0.266,0.269,-0.0030000000000000027,0.461,0.443,0.018000000000000016,0.344,0.341,0.002999999999999947
"Schwarber, Kyle","656941","2026","443","222",0.248,0.238,0.010000000000000009,0.547,0.503,0.04400000000000004,0.387,0.368,0.019000000000000017
"Turang, Brice","668930","2026","441","275",0.265,0.257,0.008000000000000007,0.463,0.448,0.015000000000000013,0.357,0.35,0.007000000000000006
"Vargas, Miguel","678246","2026","440","302",0.243,0.269,-0.026000000000000023,0.482,0.526,-0.04400000000000004,0.36,0.391,-0.031000000000000028
"Edwards, Xavier","669364","2026","438","326",0.292,0.263,0.02899999999999997,0.408,0.374,0.033999999999999975,0.343,0.32,0.02300000000000002
"Devers, Rafael","646240","2026","438","274",0.244,0.229,0.014999999999999986,0.476,0.448,0.02799999999999997,0.337,0.32,0.017000000000000015
"Freeman, Freddie","518692","2026","438","312",0.294,0.295,-0.0010000000000000009,0.486,0.499,-0.013000000000000012,0.374,0.382,-0.008000000000000007
"Ohtani, Shohei","660271","2026","438","269",0.286,0.293,-0.007000000000000006,0.527,0.571,-0.04399999999999993,0.388,0.41,-0.021999999999999964
"Díaz, Yandy","650490","2026","437","327",0.304,0.287,0.017000000000000015,0.462,0.446,0.016000000000000014,0.367,0.358,0.009000000000000008
"Harper, Bryce","547180","2026","437","279",0.253,0.269,-0.016000000000000014,0.488,0.499,-0.01100000000000001,0.364,0.381,-0.017000000000000015
"Marte, Ketel","606466","2026","437","339",0.258,0.291,-0.032999999999999974,0.458,0.488,-0.02999999999999997,0.331,0.36,-0.02899999999999997
"Abreu, Wilyer","677800","2026","434","300",0.256,0.258,-0.0020000000000000018,0.444,0.473,-0.02899999999999997,0.334,0.346,-0.011999999999999955
"Burleson, Alec","676475","2026","433","329",0.281,0.297,-0.01599999999999996,0.464,0.534,-0.07,0.349,0.381,-0.03200000000000003
"Lopez, Otto","672640","2026","433","347",0.33,0.289,0.041000000000000036,0.495,0.44,0.05499999999999999,0.37,0.336,0.033999999999999975
"Greene, Riley","682985","2026","432","260",0.282,0.26,0.021999999999999964,0.465,0.483,-0.01799999999999996,0.363,0.365,-0.0020000000000000018
"Walker, Jordan","691023","2026","430","286",0.288,0.282,0.006000000000000005,0.514,0.502,0.01200000000000001,0.37,0.365,0.0050000000000000044
"Carroll, Corbin","682998","2026","430","278",0.252,0.251,0.0010000000000000009,0.491,0.452,0.03899999999999998,0.358,0.347,0.01100000000000001
"Bellinger, Cody","641355","2026","430","305",0.257,0.276,-0.019000000000000017,0.416,0.418,-0.0020000000000000018,0.337,0.35,-0.012999999999999956
"Arraez, Luis","650333","2026","429","383",0.324,0.284,0.040000000000000036,0.448,0.37,0.07800000000000001,0.347,0.303,0.043999999999999984
"Perdomo, Geraldo","672695","2026","429","308",0.234,0.245,-0.010999999999999982,0.35,0.331,0.01899999999999996,0.321,0.326,-0.0050000000000000044
"Lile, Daylen","695734","2026","429","320",0.244,0.255,-0.01100000000000001,0.404,0.416,-0.011999999999999955,0.304,0.316,-0.01200000000000001
"Adell, Jo","666176","2026","427","306",0.241,0.261,-0.020000000000000018,0.397,0.441,-0.043999999999999984,0.3,0.326,-0.026000000000000023
"Lowe, Brandon","664040","2026","427","269",0.241,0.245,-0.0040000000000000036,0.468,0.451,0.017000000000000015,0.335,0.336,-0.0010000000000000009
"Machado, Manny","592518","2026","427","284",0.208,0.237,-0.028999999999999998,0.429,0.434,-0.0050000000000000044,0.312,0.329,-0.017000000000000015
"Abrams, CJ","682928","2026","427","289",0.288,0.26,0.02799999999999997,0.544,0.464,0.08000000000000002,0.385,0.349,0.03600000000000003
"Happ, Ian","664023","2026","427","233",0.223,0.204,0.019000000000000017,0.431,0.41,0.02100000000000002,0.335,0.321,0.014000000000000012
"Merrill, Jackson","701538","2026","425","290",0.222,0.247,-0.024999999999999994,0.372,0.433,-0.061,0.284,0.316,-0.03200000000000003
