"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Wood, James","695578","2026","469","246",0.272,0.277,-0.0050000000000000044,0.556,0.607,-0.050999999999999934,0.406,0.428,-0.021999999999999964
"Ward, Taylor","621493","2026","453","276",0.251,0.25,0.0010000000000000009,0.361,0.38,-0.019000000000000017,0.343,0.349,-0.00599999999999995
"Henderson, Gunnar","683002","2026","453","307",0.22,0.236,-0.015999999999999986,0.393,0.384,0.009000000000000008,0.299,0.304,-0.0050000000000000044
"Bregman, Alex","608324","2026","444","316",0.239,0.237,0.0020000000000000018,0.362,0.356,0.006000000000000005,0.312,0.31,0.0020000000000000018
"Herrera, Iván","671056","2026","439","294",0.247,0.249,-0.0020000000000000018,0.382,0.38,0.0020000000000000018,0.34,0.342,-0.0020000000000000018
"Busch, Michael","683737","2026","438","265",0.244,0.234,0.009999999999999981,0.403,0.415,-0.011999999999999955,0.346,0.346,0
"Neto, Zach","687263","2026","436","247",0.235,0.203,0.03199999999999997,0.446,0.406,0.03999999999999998,0.337,0.31,0.027000000000000024
"Reynolds, Bryan","668804","2026","435","263",0.282,0.256,0.025999999999999968,0.475,0.452,0.022999999999999965,0.382,0.366,0.016000000000000014
"Alvarez, Yordan","670541","2026","434","289",0.319,0.335,-0.016000000000000014,0.633,0.708,-0.07499999999999996,0.44,0.472,-0.03199999999999997
"Alonso, Pete","624413","2026","433","265",0.246,0.268,-0.02200000000000002,0.462,0.505,-0.04299999999999998,0.351,0.376,-0.025000000000000022
"Hoerner, Nico","663538","2026","433","357",0.245,0.289,-0.043999999999999984,0.341,0.364,-0.022999999999999965,0.294,0.32,-0.026000000000000023
"Olson, Matt","621566","2026","431","281",0.269,0.253,0.016000000000000014,0.538,0.517,0.02100000000000002,0.374,0.362,0.01200000000000001
"Crow-Armstrong, Pete","691718","2026","431","259",0.284,0.254,0.02999999999999997,0.519,0.463,0.055999999999999994,0.387,0.357,0.030000000000000027
"Tatis Jr., Fernando","665487","2026","430","303",0.284,0.288,-0.0040000000000000036,0.393,0.44,-0.046999999999999986,0.327,0.354,-0.02699999999999997
"Stewart, Sal","701398","2026","428","290",0.253,0.252,0.0010000000000000009,0.475,0.475,0,0.347,0.352,-0.0050000000000000044
"Turner, Trea","607208","2026","428","304",0.242,0.243,-0.0010000000000000009,0.375,0.371,0.0040000000000000036,0.294,0.294,0
"Caminero, Junior","691406","2026","428","294",0.28,0.277,0.0030000000000000027,0.551,0.51,0.041000000000000036,0.389,0.374,0.015000000000000013
"Bichette, Bo","666182","2026","427","323",0.253,0.282,-0.02899999999999997,0.37,0.422,-0.05199999999999999,0.295,0.327,-0.03200000000000003
"Schwarber, Kyle","656941","2026","427","214",0.253,0.244,0.009000000000000008,0.561,0.519,0.04200000000000004,0.395,0.377,0.018000000000000016
"McGonigle, Kevin","805808","2026","426","303",0.282,0.268,0.013999999999999957,0.425,0.444,-0.019000000000000017,0.364,0.363,0.0010000000000000009
