"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Bregman, Alex","608324","2026","628","456",0.26,0.246,0.014000000000000012,0.444,0.377,0.067,0.346,0.317,0.02899999999999997
"Crow-Armstrong, Pete","691718","2026","627","378",0.28,0.257,0.02300000000000002,0.568,0.493,0.07499999999999996,0.401,0.367,0.03400000000000003
"Henderson, Gunnar","683002","2026","623","422",0.22,0.244,-0.023999999999999994,0.401,0.397,0.0040000000000000036,0.309,0.318,-0.009000000000000008
"Herrera, Iván","671056","2026","622","413",0.243,0.248,-0.0050000000000000044,0.374,0.371,0.0030000000000000027,0.33,0.331,-0.0010000000000000009
"Busch, Michael","683737","2026","621","387",0.237,0.229,0.00799999999999998,0.389,0.396,-0.007000000000000006,0.329,0.328,0.0010000000000000009
"Reynolds, Bryan","668804","2026","612","379",0.263,0.252,0.01100000000000001,0.42,0.44,-0.020000000000000018,0.35,0.352,-0.0020000000000000018
"Olson, Matt","621566","2026","609","391",0.254,0.248,0.006000000000000005,0.518,0.513,0.0050000000000000044,0.361,0.357,0.0040000000000000036
"Tatis Jr., Fernando","665487","2026","609","436",0.284,0.295,-0.01100000000000001,0.449,0.483,-0.033999999999999975,0.347,0.372,-0.025000000000000022
"McGonigle, Kevin","805808","2026","608","440",0.271,0.261,0.010000000000000009,0.41,0.431,-0.02100000000000002,0.349,0.35,-0.0010000000000000009
"Stewart, Sal","701398","2026","607","416",0.266,0.257,0.009000000000000008,0.485,0.483,0.0020000000000000018,0.352,0.35,0.0020000000000000018
"Alonso, Pete","624413","2026","607","383",0.269,0.284,-0.014999999999999958,0.497,0.542,-0.04500000000000004,0.37,0.392,-0.02200000000000002
"Caminero, Junior","691406","2026","606","422",0.281,0.273,0.008000000000000007,0.531,0.494,0.03700000000000003,0.382,0.363,0.019000000000000017
"Vargas, Miguel","678246","2026","605","405",0.249,0.269,-0.020000000000000018,0.484,0.515,-0.031000000000000028,0.366,0.388,-0.02200000000000002
"Alvarez, Yordan","670541","2026","604","395",0.318,0.324,-0.006000000000000005,0.605,0.656,-0.051000000000000045,0.431,0.451,-0.020000000000000018
"Neto, Zach","687263","2026","603","354",0.236,0.21,0.025999999999999995,0.431,0.404,0.02699999999999997,0.328,0.306,0.02200000000000002
"Turner, Trea","607208","2026","602","428",0.239,0.242,-0.0030000000000000027,0.376,0.364,0.01200000000000001,0.294,0.292,0.0020000000000000018
"Schwarber, Kyle","656941","2026","601","309",0.24,0.237,0.0030000000000000027,0.517,0.49,0.027000000000000024,0.372,0.362,0.010000000000000009
"Hoerner, Nico","663538","2026","600","499",0.261,0.298,-0.03699999999999998,0.358,0.374,-0.016000000000000014,0.3,0.323,-0.02300000000000002
"Abreu, Wilyer","677800","2026","599","411",0.26,0.255,0.0050000000000000044,0.471,0.475,-0.0040000000000000036,0.348,0.35,-0.0020000000000000018
"Harper, Bryce","547180","2026","599","375",0.275,0.278,-0.0030000000000000027,0.509,0.504,0.0050000000000000044,0.39,0.394,-0.0040000000000000036
"Devers, Rafael","646240","2026","598","380",0.254,0.235,0.019000000000000017,0.501,0.464,0.03699999999999998,0.358,0.338,0.019999999999999962
"Albies, Ozzie","645277","2026","597","462",0.254,0.232,0.021999999999999992,0.415,0.357,0.057999999999999996,0.315,0.286,0.029000000000000026
"Díaz, Yandy","650490","2026","596","449",0.302,0.286,0.016000000000000014,0.468,0.451,0.017000000000000015,0.365,0.355,0.010000000000000009
"Carroll, Corbin","682998","2026","593","386",0.241,0.249,-0.008000000000000007,0.47,0.439,0.030999999999999972,0.348,0.343,0.004999999999999949
"Bichette, Bo","666182","2026","593","445",0.264,0.276,-0.01200000000000001,0.393,0.413,-0.019999999999999962,0.309,0.323,-0.014000000000000012
"Ohtani, Shohei","660271","2026","592","362",0.279,0.29,-0.010999999999999954,0.525,0.558,-0.03300000000000003,0.383,0.401,-0.018000000000000016
"Lopez, Otto","672640","2026","591","479",0.304,0.282,0.02200000000000002,0.443,0.421,0.02200000000000002,0.339,0.323,0.016000000000000014
