"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Crow-Armstrong, Pete","691718","2026","697","425",0.277,0.264,0.013000000000000012,0.571,0.511,0.05999999999999994,0.399,0.375,0.02400000000000002
"Bregman, Alex","608324","2026","691","504",0.26,0.249,0.01100000000000001,0.451,0.382,0.069,0.35,0.322,0.02799999999999997
"Herrera, Iván","671056","2026","688","458",0.245,0.249,-0.0040000000000000036,0.377,0.376,0.0010000000000000009,0.33,0.332,-0.0020000000000000018
"Henderson, Gunnar","683002","2026","682","459",0.224,0.246,-0.021999999999999992,0.399,0.398,0.0010000000000000009,0.311,0.32,-0.009000000000000008
"Busch, Michael","683737","2026","680","422",0.239,0.231,0.00799999999999998,0.397,0.404,-0.007000000000000006,0.334,0.333,0.0010000000000000009
"McGonigle, Kevin","805808","2026","679","492",0.276,0.268,0.008000000000000007,0.427,0.45,-0.02300000000000002,0.357,0.36,-0.0030000000000000027
"Tatis Jr., Fernando","665487","2026","679","484",0.285,0.296,-0.01100000000000001,0.464,0.498,-0.033999999999999975,0.355,0.378,-0.02300000000000002
"Reynolds, Bryan","668804","2026","676","424",0.261,0.253,0.008000000000000007,0.424,0.445,-0.02100000000000002,0.349,0.353,-0.0040000000000000036
"Vargas, Miguel","678246","2026","675","453",0.25,0.265,-0.015000000000000013,0.482,0.505,-0.02300000000000002,0.364,0.38,-0.016000000000000014
"Alonso, Pete","624413","2026","674","422",0.266,0.283,-0.01699999999999996,0.503,0.548,-0.04500000000000004,0.372,0.396,-0.02400000000000002
"Caminero, Junior","691406","2026","673","467",0.277,0.272,0.0050000000000000044,0.531,0.496,0.03500000000000003,0.38,0.364,0.016000000000000014
"Neto, Zach","687263","2026","672","389",0.239,0.213,0.025999999999999995,0.435,0.407,0.028000000000000025,0.333,0.312,0.02100000000000002
"Olson, Matt","621566","2026","671","438",0.255,0.247,0.008000000000000007,0.509,0.505,0.0040000000000000036,0.357,0.353,0.0040000000000000036
"Stewart, Sal","701398","2026","669","458",0.269,0.26,0.009000000000000008,0.473,0.474,-0.0010000000000000009,0.348,0.348,0
"Schwarber, Kyle","656941","2026","669","348",0.235,0.236,-0.0010000000000000009,0.513,0.491,0.02200000000000002,0.37,0.363,0.007000000000000006
"Turner, Trea","607208","2026","668","478",0.241,0.243,-0.0020000000000000018,0.38,0.367,0.013000000000000012,0.298,0.295,0.0030000000000000027
"Bichette, Bo","666182","2026","663","494",0.263,0.279,-0.016000000000000014,0.388,0.415,-0.02699999999999997,0.308,0.326,-0.018000000000000016
"Harper, Bryce","547180","2026","662","413",0.271,0.271,0,0.494,0.486,0.008000000000000007,0.38,0.382,-0.0020000000000000018
"Hoerner, Nico","663538","2026","661","556",0.265,0.299,-0.033999999999999975,0.356,0.378,-0.02200000000000002,0.299,0.322,-0.02300000000000002
"Lopez, Otto","672640","2026","660","528",0.307,0.282,0.025000000000000022,0.444,0.42,0.02400000000000002,0.345,0.328,0.01699999999999996
"Díaz, Yandy","650490","2026","660","500",0.293,0.281,0.011999999999999955,0.451,0.441,0.010000000000000009,0.352,0.347,0.0050000000000000044
"Alvarez, Yordan","670541","2026","658","429",0.312,0.317,-0.0050000000000000044,0.599,0.638,-0.039000000000000035,0.426,0.442,-0.016000000000000014
"Abreu, Wilyer","677800","2026","657","447",0.251,0.255,-0.0040000000000000036,0.453,0.474,-0.020999999999999963,0.34,0.35,-0.009999999999999953
"Albies, Ozzie","645277","2026","657","508",0.242,0.227,0.014999999999999986,0.403,0.347,0.05600000000000005,0.305,0.28,0.024999999999999967
"Turang, Brice","668930","2026","650","399",0.266,0.256,0.010000000000000009,0.441,0.427,0.014000000000000012,0.356,0.346,0.010000000000000009
"Machado, Manny","592518","2026","649","437",0.22,0.246,-0.025999999999999995,0.409,0.423,-0.014000000000000012,0.313,0.332,-0.019000000000000017
"Aranda, Jonathan","666018","2026","648","417",0.277,0.257,0.020000000000000018,0.44,0.442,-0.0020000000000000018,0.35,0.345,0.0050000000000000044
"Perdomo, Geraldo","672695","2026","647","471",0.254,0.257,-0.0030000000000000027,0.363,0.344,0.019000000000000017,0.328,0.327,0.0010000000000000009
"Burleson, Alec","676475","2026","647","472",0.284,0.292,-0.008000000000000007,0.469,0.52,-0.051000000000000045,0.355,0.375,-0.020000000000000018
"Carroll, Corbin","682998","2026","642","416",0.239,0.25,-0.01100000000000001,0.471,0.45,0.020999999999999963,0.344,0.343,0.0009999999999999454
"Merrill, Jackson","701538","2026","641","444",0.255,0.271,-0.016000000000000014,0.447,0.496,-0.04899999999999999,0.324,0.35,-0.025999999999999968
"Walker, Jordan","691023","2026","640","422",0.276,0.266,0.010000000000000009,0.476,0.465,0.010999999999999954,0.35,0.342,0.007999999999999952
"Arozarena, Randy","668227","2026","639","416",0.281,0.259,0.02200000000000002,0.484,0.422,0.062,0.377,0.348,0.029000000000000026
"Arraez, Luis","650333","2026","639","572",0.313,0.288,0.025000000000000022,0.425,0.376,0.04899999999999999,0.335,0.307,0.028000000000000025
"Rice, Ben","700250","2026","637","398",0.263,0.266,-0.0030000000000000027,0.531,0.509,0.02200000000000002,0.382,0.376,0.006000000000000005
"Devers, Rafael","646240","2026","633","401",0.258,0.238,0.020000000000000018,0.525,0.473,0.052000000000000046,0.367,0.342,0.024999999999999967
"Freeman, Freddie","518692","2026","633","453",0.29,0.291,-0.0010000000000000009,0.438,0.467,-0.029000000000000026,0.353,0.366,-0.013000000000000012
"Nimmo, Brandon","607043","2026","631","432",0.26,0.269,-0.009000000000000008,0.407,0.447,-0.040000000000000036,0.321,0.342,-0.02100000000000002
"Lile, Daylen","695734","2026","630","460",0.249,0.256,-0.007000000000000006,0.438,0.446,-0.008000000000000007,0.318,0.326,-0.008000000000000007
"Adell, Jo","666176","2026","629","428",0.241,0.257,-0.016000000000000014,0.402,0.441,-0.03899999999999998,0.306,0.326,-0.020000000000000018
"Lowe, Brandon","664040","2026","629","385",0.263,0.24,0.02300000000000002,0.495,0.438,0.056999999999999995,0.356,0.329,0.02699999999999997
"Paredes, Isaac","670623","2026","627","457",0.261,0.246,0.015000000000000013,0.437,0.369,0.068,0.352,0.322,0.02999999999999997
"Abrams, CJ","682928","2026","627","410",0.261,0.247,0.014000000000000012,0.488,0.427,0.061,0.354,0.328,0.025999999999999968
"Rodríguez, Julio","677594","2026","627","435",0.243,0.264,-0.02100000000000002,0.397,0.437,-0.03999999999999998,0.306,0.333,-0.027000000000000024
"Meidroth, Chase","805367","2026","624","420",0.268,0.234,0.034,0.398,0.337,0.061,0.33,0.295,0.03500000000000003
"Benge, Carson","701807","2026","622","432",0.276,0.278,-0.0020000000000000018,0.42,0.436,-0.016000000000000014,0.335,0.34,-0.0050000000000000044
"Naylor, Josh","647304","2026","620","495",0.27,0.273,-0.0030000000000000027,0.361,0.385,-0.02400000000000002,0.305,0.313,-0.008000000000000007
"Contreras, William","661388","2026","616","465",0.271,0.262,0.009000000000000008,0.418,0.444,-0.026000000000000023,0.33,0.336,-0.006000000000000005
"Montgomery, Colson","695657","2026","611","329",0.204,0.204,0,0.42,0.4,0.019999999999999962,0.309,0.301,0.008000000000000007
"Young, Cole","702284","2026","610","455",0.247,0.259,-0.01200000000000001,0.387,0.39,-0.0030000000000000027,0.308,0.314,-0.006000000000000005
"Rumfield, TJ","681198","2026","609","444",0.302,0.263,0.03899999999999998,0.454,0.387,0.067,0.374,0.335,0.03899999999999998
"Kwan, Steven","680757","2026","609","464",0.277,0.273,0.0040000000000000036,0.342,0.338,0.0040000000000000036,0.329,0.324,0.0050000000000000044
"Okamoto, Kazuma","672960","2026","608","371",0.235,0.225,0.009999999999999981,0.461,0.45,0.01100000000000001,0.335,0.329,0.006000000000000005
"Trout, Mike","545361","2026","607","337",0.241,0.253,-0.01200000000000001,0.42,0.484,-0.064,0.352,0.378,-0.026000000000000023
"Happ, Ian","664023","2026","607","340",0.22,0.208,0.01200000000000001,0.416,0.397,0.01899999999999996,0.329,0.317,0.01200000000000001
"Suzuki, Seiya","673548","2026","606","375",0.267,0.246,0.02100000000000002,0.467,0.423,0.04400000000000004,0.363,0.338,0.024999999999999967
"Riley, Austin","663586","2026","606","356",0.22,0.212,0.008000000000000007,0.36,0.391,-0.031000000000000028,0.29,0.297,-0.007000000000000006
"Bell, Josh","605137","2026","605","431",0.254,0.256,-0.0020000000000000018,0.419,0.447,-0.028000000000000025,0.322,0.335,-0.013000000000000012
"De La Cruz, Elly","682829","2026","605","369",0.286,0.283,0.0030000000000000027,0.517,0.506,0.01100000000000001,0.381,0.377,0.0040000000000000036
"Walker, Christian","572233","2026","604","407",0.222,0.224,-0.0020000000000000018,0.409,0.383,0.025999999999999968,0.308,0.299,0.009000000000000008
"Ward, Taylor","621493","2026","604","368",0.222,0.24,-0.017999999999999988,0.309,0.359,-0.04999999999999999,0.311,0.333,-0.02200000000000002
"Witt Jr., Bobby","677951","2026","603","430",0.279,0.298,-0.01899999999999996,0.442,0.501,-0.059,0.346,0.377,-0.031000000000000028
"Tucker, Kyle","663656","2026","601","419",0.235,0.256,-0.02100000000000002,0.394,0.397,-0.0030000000000000027,0.323,0.334,-0.01100000000000001
"Lee, Brooks","686797","2026","601","463",0.25,0.228,0.021999999999999992,0.427,0.348,0.07900000000000001,0.315,0.275,0.03999999999999998
"Bohm, Alec","664761","2026","600","461",0.251,0.266,-0.015000000000000013,0.39,0.415,-0.024999999999999967,0.312,0.329,-0.017000000000000015
"Perez, Salvador","521692","2026","600","447",0.225,0.245,-0.01999999999999999,0.373,0.426,-0.05299999999999999,0.279,0.309,-0.02999999999999997
"Clement, Ernie","676391","2026","597","517",0.265,0.242,0.02300000000000002,0.371,0.32,0.05099999999999999,0.29,0.26,0.02999999999999997
"Ohtani, Shohei","660271","2026","596","363",0.277,0.288,-0.010999999999999954,0.522,0.554,-0.03200000000000003,0.381,0.399,-0.018000000000000016
"Harris II, Michael","671739","2026","596","456",0.29,0.287,0.0030000000000000027,0.488,0.473,0.015000000000000013,0.346,0.339,0.006999999999999951
"Edwards, Xavier","669364","2026","595","444",0.28,0.258,0.02200000000000002,0.371,0.356,0.015000000000000013,0.325,0.311,0.014000000000000012
"Guerrero Jr., Vladimir","665489","2026","594","455",0.262,0.284,-0.021999999999999964,0.359,0.406,-0.04700000000000004,0.308,0.335,-0.027000000000000024
"Wood, James","695578","2026","594","324",0.267,0.275,-0.008000000000000007,0.517,0.564,-0.04699999999999993,0.389,0.411,-0.021999999999999964
"Simpson, Chandler","802415","2026","594","522",0.309,0.263,0.045999999999999985,0.36,0.3,0.06,0.308,0.266,0.04199999999999998
"Dubón, Mauricio","643289","2026","594","483",0.273,0.271,0.0020000000000000018,0.393,0.378,0.015000000000000013,0.314,0.307,0.007000000000000006
"Keaschall, Luke","807712","2026","594","431",0.278,0.248,0.030000000000000027,0.387,0.358,0.029000000000000026,0.34,0.317,0.02300000000000002
"Wetherholt, JJ","802139","2026","594","417",0.242,0.256,-0.014000000000000012,0.368,0.437,-0.069,0.32,0.35,-0.02999999999999997
"Marte, Ketel","606466","2026","593","453",0.247,0.275,-0.028000000000000025,0.436,0.456,-0.020000000000000018,0.324,0.344,-0.019999999999999962
"Marsee, Jakob","805300","2026","593","382",0.232,0.233,-0.0010000000000000009,0.361,0.333,0.02799999999999997,0.323,0.314,0.009000000000000008
"Burger, Jake","669394","2026","592","374",0.232,0.231,0.0010000000000000009,0.423,0.423,0,0.319,0.318,0.0010000000000000009
"Dingler, Dillon","693307","2026","590","405",0.243,0.262,-0.019000000000000017,0.45,0.462,-0.01200000000000001,0.325,0.34,-0.015000000000000013
"Gonzales, Nick","693304","2026","588","438",0.304,0.281,0.022999999999999965,0.392,0.384,0.008000000000000007,0.34,0.326,0.014000000000000012
"Duran, Jarren","680776","2026","588","382",0.206,0.234,-0.028000000000000025,0.364,0.389,-0.025000000000000022,0.272,0.298,-0.025999999999999968
"Baldwin, Drake","686948","2026","587","399",0.282,0.278,0.003999999999999948,0.458,0.501,-0.04299999999999998,0.356,0.368,-0.01200000000000001
"Torkelson, Spencer","679529","2026","586","329",0.228,0.214,0.014000000000000012,0.421,0.396,0.024999999999999967,0.328,0.313,0.015000000000000013
"Bogaerts, Xander","593428","2026","585","403",0.228,0.247,-0.01899999999999999,0.339,0.375,-0.035999999999999976,0.301,0.323,-0.02200000000000002
"Jensen, Carter","695600","2026","580","348",0.233,0.213,0.020000000000000018,0.454,0.404,0.04999999999999999,0.335,0.31,0.025000000000000022
"Stott, Bryson","681082","2026","579","421",0.25,0.266,-0.016000000000000014,0.39,0.401,-0.01100000000000001,0.317,0.327,-0.010000000000000009
"Lee, Jung Hoo","808982","2026","576","484",0.276,0.286,-0.009999999999999953,0.404,0.381,0.02300000000000002,0.316,0.314,0.0020000000000000018
"Rocchio, Brayan","677587","2026","572","442",0.25,0.247,0.0030000000000000027,0.381,0.351,0.030000000000000027,0.307,0.295,0.01200000000000001
"Duran, Ezequiel","677649","2026","570","389",0.266,0.246,0.020000000000000018,0.433,0.375,0.057999999999999996,0.331,0.303,0.028000000000000025
"Rafaela, Ceddanne","678882","2026","569","425",0.282,0.247,0.034999999999999976,0.443,0.358,0.08500000000000002,0.33,0.282,0.04800000000000004
"Arenado, Nolan","571448","2026","568","395",0.247,0.228,0.01899999999999999,0.451,0.354,0.09700000000000003,0.336,0.294,0.04200000000000004
