"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Crow-Armstrong, Pete","691718","2026","645","390",0.28,0.26,0.020000000000000018,0.572,0.501,0.07099999999999995,0.401,0.371,0.030000000000000027
"Bregman, Alex","608324","2026","644","467",0.259,0.246,0.013000000000000012,0.442,0.378,0.064,0.346,0.318,0.02799999999999997
"Herrera, Iván","671056","2026","642","429",0.251,0.249,0.0020000000000000018,0.389,0.38,0.009000000000000008,0.336,0.332,0.0040000000000000036
"Henderson, Gunnar","683002","2026","638","430",0.22,0.241,-0.02099999999999999,0.399,0.391,0.008000000000000007,0.309,0.315,-0.006000000000000005
"Busch, Michael","683737","2026","637","399",0.236,0.229,0.0069999999999999785,0.391,0.399,-0.008000000000000007,0.329,0.328,0.0010000000000000009
"Reynolds, Bryan","668804","2026","627","389",0.266,0.258,0.008000000000000007,0.428,0.453,-0.025000000000000022,0.355,0.36,-0.0050000000000000044
"Caminero, Junior","691406","2026","625","434",0.28,0.274,0.006000000000000005,0.53,0.493,0.03700000000000003,0.38,0.362,0.018000000000000016
"Alonso, Pete","624413","2026","623","393",0.267,0.283,-0.01599999999999996,0.495,0.541,-0.04600000000000004,0.368,0.392,-0.02400000000000002
"Vargas, Miguel","678246","2026","623","419",0.252,0.269,-0.017000000000000015,0.486,0.51,-0.02400000000000002,0.367,0.385,-0.018000000000000016
"Alvarez, Yordan","670541","2026","622","405",0.315,0.323,-0.008000000000000007,0.6,0.647,-0.04700000000000004,0.428,0.447,-0.019000000000000017
"McGonigle, Kevin","805808","2026","622","449",0.271,0.26,0.01100000000000001,0.409,0.428,-0.019000000000000017,0.349,0.35,-0.0010000000000000009
"Olson, Matt","621566","2026","621","398",0.249,0.245,0.0040000000000000036,0.508,0.507,0.0010000000000000009,0.355,0.353,0.0020000000000000018
"Tatis Jr., Fernando","665487","2026","621","447",0.28,0.296,-0.01599999999999996,0.448,0.49,-0.04199999999999998,0.345,0.375,-0.030000000000000027
"Stewart, Sal","701398","2026","621","427",0.268,0.258,0.010000000000000009,0.483,0.482,0.0010000000000000009,0.352,0.351,0.0010000000000000009
"Neto, Zach","687263","2026","616","360",0.238,0.21,0.027999999999999997,0.429,0.4,0.02899999999999997,0.328,0.305,0.02300000000000002
"Turner, Trea","607208","2026","615","440",0.239,0.243,-0.0040000000000000036,0.377,0.367,0.010000000000000009,0.295,0.293,0.0020000000000000018
"Devers, Rafael","646240","2026","615","389",0.258,0.237,0.02100000000000002,0.517,0.467,0.04999999999999999,0.364,0.339,0.024999999999999967
"Díaz, Yandy","650490","2026","615","466",0.305,0.29,0.015000000000000013,0.467,0.456,0.01100000000000001,0.365,0.358,0.007000000000000006
"Hoerner, Nico","663538","2026","615","513",0.267,0.301,-0.033999999999999975,0.361,0.377,-0.016000000000000014,0.303,0.324,-0.02100000000000002
"Schwarber, Kyle","656941","2026","614","318",0.241,0.24,0.0010000000000000009,0.524,0.501,0.02300000000000002,0.376,0.367,0.009000000000000008
"Abreu, Wilyer","677800","2026","612","418",0.256,0.253,0.0030000000000000027,0.464,0.469,-0.004999999999999949,0.345,0.347,-0.0020000000000000018
"Harper, Bryce","547180","2026","611","382",0.272,0.278,-0.006000000000000005,0.501,0.501,0,0.385,0.392,-0.007000000000000006
